committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775860,17,500023722,1586875,IND,INDIVIDUAL,,,"STURMAN, TRACY",CA,,,,,"REIMBURSEMENT, SEE BELOW",,,2022-02-14 00:00:00,175.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.125,,,,0.00,STURMAN,TRACY,,,,,,,,,,S,,P,F3,4041620221470869148,SANTA MONICA,904041576,OTHER,,2022,SB,4042920221473619085,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775860,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775860,17,500024071,1586875,ORG,ORGANIZATION,,,"CAREY INTERNATIONAL, INC.",DC,,,,,TRAVEL,X,,2022-02-14 00:00:00,175.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.125,,500023722,SB17,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869148,WASHINGTON,200164643,OTHER,*,2022,SB,4042920221473619086,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775860,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775792,17,500023662,1586875,IND,INDIVIDUAL,,,"BERNARD, SAWYER",CO,,,,,SALARY,,,2022-01-20 00:00:00,178.08,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.08,,,,0.00,BERNARD,SAWYER,,,,,,,,,,S,,P,F3,4041620221470869148,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4042920221473618883,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775792,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779557,17,500023312,1573848,ORG,ORGANIZATION,,,VECTRA BANK,CO,,,,,BANK FEE,,,2021-11-01 00:00:00,180.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:18.005,,,,0.00,,,,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802227933,OTHER,,2022,SB,4031520221460738112,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779557,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779557,17,500023313,1573848,ORG,ORGANIZATION,,,VECTRA BANK,CO,,,,,BANK FEE,,,2021-11-01 00:00:00,180.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:18.005,,,,0.00,,,,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802227933,OTHER,,2022,SB,4031520221460738113,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779557,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835467,17,500022978,1544503,ORG,ORGANIZATION,,,PAYCHEX,CO,,,,,PAYROLL PROCESSING,,,2021-09-15 00:00:00,182.56,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.484,,,,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802395804,OTHER,,2022,SB,4103020211376661186,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835467,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835468,17,500023020,1544503,ORG,ORGANIZATION,,,PAYCHEX,CO,,,,,PAYROLL PROCESSING,,,2021-09-30 00:00:00,182.56,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.484,,,,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802395804,OTHER,,2022,SB,4103020211376661188,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835468,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775785,17,500023978,1586875,ORG,ORGANIZATION,,,UNITED STATES POSTAL SERVICE,MD,,,,,POSTAGE AND DELIVERY,X,,2022-03-19 00:00:00,182.95,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.077,,500023873,SB17,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869148,SILVER SPRING,209019997,ADMINISTRATIVE,*,2022,SB,4042920221473618862,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775785,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775859,17,500024070,1586875,ORG,ORGANIZATION,,,"DELTA AIRLINES, INC.",GA,,,,,TRAVEL,X,,2022-02-11 00:00:00,183.40,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.122,,500023721,SB17,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869148,ATLANTA,303541989,OTHER,*,2022,SB,4042920221473619083,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775859,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q2,202109149466675829,17,500022495,1537878,ORG,ORGANIZATION,,,PAYCHEX,CO,,,,,PAYROLL PROCESSING,,,2021-04-01 00:00:00,184.78,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-09-16 03:53:26.492,,,,0.00,,,,,,,,,,,,S,,P,F3,4091520211370754009,DENVER,802395804,OTHER,,2022,SB,4091620211370856517,https://docquery.fec.gov/cgi-bin/fecimg/?202109149466675829,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779547,17,500023387,1573848,IND,INDIVIDUAL,,,"SHUSTER, BAILEY",CO,,,,,SALARY,,,2021-10-15 00:00:00,185.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.999,,,,0.00,SHUSTER,BAILEY,,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4031520221460738083,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779547,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835465,17,500022855,1544503,ORG,ORGANIZATION,,,PAYCHEX,CO,,,,,PAYROLL PROCESSING,,,2021-07-30 00:00:00,185.95,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.484,,,,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802395804,OTHER,,2022,SB,4103020211376661180,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835465,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835466,17,500022976,1544503,ORG,ORGANIZATION,,,PAYCHEX,CO,,,,,PAYROLL PROCESSING,,,2021-08-13 00:00:00,185.95,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.484,,,,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802395804,OTHER,,2022,SB,4103020211376661182,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835466,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779536,17,500023296,1573848,ORG,ORGANIZATION,,,PAYCHEX,CO,,,,,PAYROLL FEES,,,2021-11-15 00:00:00,186.56,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.993,,,,0.00,,,,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802395804,OTHER,,2022,SB,4031520221460738051,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779536,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779537,17,500023297,1573848,ORG,ORGANIZATION,,,PAYCHEX,CO,,,,,PAYROLL FEES,,,2021-11-30 00:00:00,186.56,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.993,,,,0.00,,,,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802395804,OTHER,,2022,SB,4031520221460738053,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779537,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q1,202109149466673813,17,500022402,1537847,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,2021-01-22 00:00:00,188.69,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-09-16 03:53:07.333,,,,0.00,,,,,,,,,,,,S,,P,F3,4091520211370754004,WASHINGTON,200061245,OTHER,,2022,SB,4091620211370856202,https://docquery.fec.gov/cgi-bin/fecimg/?202109149466673813,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779523,17,500023422,1573848,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,SALARY,,,2021-10-31 00:00:00,190.38,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.986,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4031520221460738010,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779523,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779522,17,500023421,1573848,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,SALARY,,,2021-10-15 00:00:00,190.39,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.986,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4031520221460738009,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779522,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779523,17,500023424,1573848,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,SALARY,,,2021-11-29 00:00:00,190.39,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.986,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4031520221460738012,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779523,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779524,17,500023426,1573848,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,SALARY,,,2021-12-31 00:00:00,190.39,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.986,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4031520221460738014,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779524,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775833,17,500023705,1586875,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,SALARY,,,2022-01-14 00:00:00,190.39,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.107,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4041620221470869148,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4042920221473619006,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775833,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835449,17,500022793,1544503,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,PAYROLL,,,2021-07-30 00:00:00,190.39,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.479,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802013078,OTHER,,2022,SB,4103020211376661130,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835449,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835449,17,500022873,1544503,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,PAYROLL,,,2021-08-31 00:00:00,190.39,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.479,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802013078,OTHER,,2022,SB,4103020211376661132,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835449,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835450,17,500022897,1544503,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,PAYROLL,,,2021-09-15 00:00:00,190.39,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.479,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802013078,OTHER,,2022,SB,4103020211376661133,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835450,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779523,17,500023423,1573848,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,SALARY,,,2021-11-12 00:00:00,190.40,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.986,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4031520221460738011,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779523,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779524,17,500023425,1573848,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,SALARY,,,2021-12-15 00:00:00,190.40,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.986,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4031520221460697000,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4031520221460738013,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779524,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835449,17,500022827,1544503,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,PAYROLL,,,2021-08-13 00:00:00,190.40,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.479,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802013078,OTHER,,2022,SB,4103020211376661131,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835449,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835450,17,500023018,1544503,IND,INDIVIDUAL,,,"KIMBALL, DANIELLE ROSE",CO,,,,,PAYROLL,,,2021-09-30 00:00:00,190.40,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.479,,,,0.00,KIMBALL,DANIELLE,ROSE,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802013078,OTHER,,2022,SB,4103020211376661134,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835450,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835458,17,500022876,1544503,IND,INDIVIDUAL,,,"MORENO, BRITNEY J",CO,,,,,PAYROLL,,,2021-08-31 00:00:00,191.84,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.482,,,,0.00,MORENO,BRITNEY,J,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802013078,OTHER,,2022,SB,4103020211376661158,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835458,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835475,17,500022878,1544503,IND,INDIVIDUAL,,,"SHUSTER, BAILEY",CO,,,,,PAYROLL,,,2021-08-31 00:00:00,191.94,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.488,,,,0.00,SHUSTER,BAILEY,,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802013078,OTHER,,2022,SB,4103020211376661210,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835475,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775767,17,500023911,1586875,ORG,ORGANIZATION,,,"UNITED AIRLINES, INC.",IL,,,,,TRAVEL,X,,2022-02-22 00:00:00,193.60,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.068,,500023874,SB17,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869148,CHICAGO,606660100,OTHER,*,2022,SB,4042920221473618807,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775767,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775848,17,500023823,1586875,ORG,ORGANIZATION,,,PAYCHEX,CO,,,,,PAYROLL FEES,,,2022-01-03 00:00:00,194.01,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.117,,,,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869148,DENVER,802395804,OTHER,,2022,SB,4042920221473619050,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775848,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q2,202109149466675797,17,500022501,1537878,ORG,ORGANIZATION,,,"HOVER, INC.",CA,,,,,SOFTWARE,X,,2021-04-15 00:00:00,194.71,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-09-16 03:53:07.357,,500022498,SB17,0.00,,,,,,,,,,,,S,,P,F3,4091520211370754009,SAN FRANCISCO,941034523,OTHER,*,2022,SB,4091620211370856420,https://docquery.fec.gov/cgi-bin/fecimg/?202109149466675797,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835417,17,500023061,1544503,ORG,ORGANIZATION,,,OFFICE MAX,CO,,,,,OFFICE SUPPLIES,X,,2021-08-17 00:00:00,195.91,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.469,,500023048,SB17,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802091511,ADMINISTRATIVE,*,2022,SB,4103020211376661036,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835417,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779466,17,500023468,1573848,ORG,ORGANIZATION,,,COMCAST,PA,,,,,"PHONES, CABLE, INTERNET",X,,2021-12-17 00:00:00,195.95,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.949,,500023437,SB17,0.00,,,,,,,,,,,,S,,P,F3,4031520221460697000,PHILADELPHIA,191032833,OTHER,*,2022,SB,4031520221460737840,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779466,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779466,17,500023469,1573848,ORG,ORGANIZATION,,,COMCAST,PA,,,,,"PHONES, CABLE, INTERNET",X,,2021-12-17 00:00:00,195.95,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.949,,500023437,SB17,0.00,,,,,,,,,,,,S,,P,F3,4031520221460697000,PHILADELPHIA,191032833,OTHER,*,2022,SB,4031520221460737841,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779466,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775745,17,500023946,1586875,ORG,ORGANIZATION,,,COMCAST CORPORATION,PA,,,,,UTILITIES,X,,2022-01-19 00:00:00,195.95,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.052,,500023875,SB17,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869148,PHILADELPHIA,191032855,OTHER,*,2022,SB,4042920221473618742,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775745,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,Q3,202110159467835465,17,500022854,1544503,ORG,ORGANIZATION,,,PAYCHEX,CO,,,,,PAYROLL PROCESSING,,,2021-07-15 00:00:00,196.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-30 03:54:00.484,,,,0.00,,,,,,,,,,,,S,,P,F3,4101620211373828211,DENVER,802395804,OTHER,,2022,SB,4103020211376661178,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467835465,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779460,17,500023477,1573848,ORG,ORGANIZATION,,,UNITED STATES POSTAL SERVICE,MD,,,,,POSTAGE,X,,2021-10-16 00:00:00,196.25,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.945,,500023438,SB17,0.00,,,,,,,,,,,,S,,P,F3,4031520221460697000,SILVER SPRING,209019997,ADMINISTRATIVE,*,2022,SB,4031520221460737823,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779460,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775854,17,500023681,1586875,IND,INDIVIDUAL,,,"ROYSTER, KHALIL",CO,,,,,SALARY,,,2022-02-14 00:00:00,196.65,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.121,,,,0.00,ROYSTER,KHALIL,,,,,,,,,,S,,P,F3,4041620221470869148,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4042920221473619069,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775854,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775855,17,500023700,1586875,IND,INDIVIDUAL,,,"ROYSTER, KHALIL",CO,,,,,SALARY,,,2022-03-31 00:00:00,196.65,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.121,,,,0.00,ROYSTER,KHALIL,,,,,,,,,,S,,P,F3,4041620221470869148,DENVER,802013078,ADMINISTRATIVE,,2022,SB,4042920221473619072,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775855,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775761,17,500023950,1586875,ORG,ORGANIZATION,,,COMCAST CORPORATION,PA,,,,,UTILITIES,X,,2022-02-22 00:00:00,197.58,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.061,,500023874,SB17,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869148,PHILADELPHIA,191032855,OTHER,*,2022,SB,4042920221473618788,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775761,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2022,Q1,202204159499775773,17,500023952,1586875,ORG,ORGANIZATION,,,COMCAST CORPORATION,PA,,,,,UTILITIES,X,,2022-03-19 00:00:00,197.58,,,,,,,,,,,,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-30 03:34:18.072,,500023873,SB17,0.00,,,,,,,,,,,,S,,P,F3,4041620221470869148,PHILADELPHIA,191032855,OTHER,*,2022,SB,4042920221473618825,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499775773,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779464,17,500023470,1573848,ORG,ORGANIZATION,,,AT&T MOBILITY,IL,,,,,"PHONES, CABLE, INTERNET",X,,2021-12-17 00:00:00,198.11,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.947,,500023437,SB17,0.00,,,,,,,,,,,,S,,P,F3,4031520221460697000,CAROL STREAM,601976463,OTHER,*,2022,SB,4031520221460737833,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779464,Operating Expenditures,,,,,,
C00458398,BENNET FOR COLORADO,2021,YE,202203149493779464,17,500023473,1573848,ORG,ORGANIZATION,,,AT&T MOBILITY,IL,,,,,"PHONES, CABLE, INTERNET",X,,2021-12-17 00:00:00,198.11,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-16 03:35:17.947,,500023437,SB17,0.00,,,,,,,,,,,,S,,P,F3,4031520221460697000,CAROL STREAM,601976463,OTHER,*,2022,SB,4031520221460737835,https://docquery.fec.gov/cgi-bin/fecimg/?202203149493779464,Operating Expenditures,,,,,,
